"","ibgeID","lat","lon"
"1470",5204953,-14.2709062,-49.65746
"1471",5205000,-15.3549139,-49.707975
"1472",5205059,-18.089062,-50.220798
"1473",5205109,-18.1702546,-47.9447082
"1474",5205208,-16.4473559,-49.4919149
"1475",5205307,-13.7928414,-47.4568521
"1476",5205406,-15.3103568,-49.6032054
"1477",5205455,-16.9718289,-49.775814
"1478",5205471,-18.3951972,-52.6670783
"1479",5205497,-16.1000758,-47.9445014
"1480",5205513,-15.7762854,-48.7730427
"1481",5205521,-14.1555935,-48.0729958
"1482",5205703,-16.2960629,-50.5512216
"1483",5205802,-15.9268355,-48.8074659
"1484",5205901,-18.1348982,-48.564223
"1485",5206206,-16.7676079,-47.6131281
"1486",5206305,-17.2010889,-48.7060055
"1487",5206404,-14.5424536,-49.9694813
"1488",5206503,-17.2891983,-49.3749654
"1489",5206602,-18.2644369,-48.1511341
"1490",5206701,-14.5603809,-46.1780241
"1491",5206800,-16.2548322,-49.3675277
"1492",5206909,-18.1536888,-47.5624052
"1493",5207105,-16.2359735,-51.2578729
"1494",5207253,-16.7210996,-52.3138104
"1495",5207352,-17.4239419,-49.6644011
"1496",5207402,-17.3407253,-49.9292351
"1497",5207501,-13.8687665,-49.0690546
"1498",5207535,-15.4458005,-50.3633826
"1499",5207600,-16.185602,-50.7795674
"1500",5207808,-16.5753264,-50.3011286
"1501",5207907,-14.4580291,-47.0395396
"1502",5208004,-15.5492443,-47.3301212
"1503",5208103,-13.6499059,-48.8775481
"1504",5208152,-16.4853739,-48.64541
"1505",5208301,-13.2905914,-46.3950744
"1506",5208400,-16.5071038,-49.0213217
"1507",5208509,-18.1357087,-48.0866307
"1508",5208608,-15.3118269,-49.1162001
"1509",5208707,-16.680882,-49.2532691
"1510",5208806,-16.5001973,-49.4254788
"1511",5208905,-15.9408902,-50.1465398
"1512",5209101,-18.0154577,-49.3640591
"1513",5209150,-18.4425949,-50.1365172
"1514",5209200,-16.8308602,-49.5343721
"1515",5209291,-15.6318094,-50.0288807
"1516",5209408,-13.9393794,-46.4781536
"1517",5209457,-14.7323527,-49.7013939
"1518",5209606,-15.7189859,-49.826826
"1519",5209705,-16.9671342,-49.22826
"1520",5209804,-14.722224,-49.4694448
"1521",5209903,-14.1014906,-46.6343388
"1522",5209937,-18.4864065,-49.9887805
"1523",5209952,-17.1387389,-49.9861621
"1524",5210000,-16.3610569,-49.500111
"1525",5210109,-17.7215439,-48.158118
"1526",5210158,-15.1744391,-49.6733825
"1527",5210208,-16.4407981,-51.1181188
"1528",5210307,-16.3165217,-50.9046315
"1529",5210406,-16.0205509,-49.8060341
"1530",5210562,-15.9180439,-49.6070841
"1531",5210604,-15.7613695,-49.6337242
"1532",5210802,-19.0673379,-51.5495141
"1533",5210901,-14.9522349,-49.5511221
"1534",5211008,-15.8204999,-50.6094341
"1535",5211206,-15.5605889,-49.9489571
"1536",5211305,-18.7645529,-51.348516
"1537",5211404,-16.2035995,-49.6059971
"1538",5211503,-18.4135862,-49.2172596
"1539",5211602,-16.6050122,-50.792374
"1540",5211701,-17.0479665,-50.1475485
"1541",5211800,-15.7528866,-49.3344033
"1542",5211909,-17.8783829,-51.7204241
"1543",5212006,-16.1841736,-50.9522616
"1544",5212055,-15.9545513,-49.3748004
"1545",5212105,-17.8063651,-49.623645
"1546",5212204,-15.874813,-50.867431
"1547",5212253,-19.1832417,-51.3998026
"1548",5212303,-16.6190479,-48.742755
"1549",5212501,-16.2535456,-47.9500276
"1550",5212600,-17.2949694,-49.4960906
"1551",5212709,-14.4970828,-46.1115108
"1552",5212808,-14.0148159,-49.1776521
"1553",5212907,-17.980597,-48.6430322
"1554",5212956,-15.4357441,-50.749268
"1555",5213004,-17.9718589,-50.3388361
"1556",5213053,-15.0575453,-48.1602281
"1557",5213087,-13.5336413,-48.2184889
"1558",5213103,-17.5653879,-52.5536721
"1559",5213400,-16.5448305,-50.7352929
"1560",5213509,-13.2552059,-46.892813
"1561",5213707,-16.0059459,-51.3978781
"1562",5213756,-17.4439339,-51.172815
"1563",5213772,-13.3489998,-48.6872789
"1564",5213806,-17.7333689,-49.105908
"1565",5213855,-15.3184299,-50.0552811
"1566",5213905,-16.1263751,-50.2104393
"1567",5214002,-14.7457049,-50.5713211
"1568",5214051,-13.7729429,-50.281378
"1569",5214101,-13.7125,-49.34625
"1570",5214408,-16.5807689,-49.881671
"1571",5214507,-16.4069816,-49.219438
"1572",5214606,-14.4648655,-48.4572244
"1573",5214705,-15.0205889,-49.8952971
"1574",5214804,-18.0596519,-48.255172
"1575",5214838,-14.0971372,-50.339699
"1576",5214861,-15.1481798,-49.577239
"1577",5214879,-14.2868289,-49.3871911
"1578",5214903,-13.7393323,-46.8831607
"1579",5215009,-16.3709074,-49.3212061
"1580",5215207,-16.0337152,-50.7112124
"1581",5215231,-16.0496528,-48.0304615
"1582",5215256,-13.2419575,-49.5081599
"1583",5215306,-17.0333559,-48.29641
"1584",5215405,-16.2181069,-49.194154
"1585",5215504,-18.2296167,-47.8351544
"1586",5215603,-15.1676411,-48.2840561
"1587",5215652,-16.7456647,-51.530084
"1588",5215702,-16.8102393,-49.9234165
"1589",5215801,-17.3258189,-48.42603
"1590",5215900,-16.7884665,-50.1654607
"1591",5216007,-18.1755033,-49.3523852
"1592",5216304,-18.9137048,-50.6536307
"1593",5216403,-16.9495937,-50.4473008
"1594",5216452,-17.5269378,-52.0624546
"1595",5216809,-16.1005783,-49.3359066
"1596",5216908,-14.7628082,-49.5797292
"1597",5217104,-17.3020379,-49.0170101
"1598",5217203,-16.4252491,-51.8231427
"1599",5217302,-15.8501619,-48.957317
"1600",5217401,-17.3006277,-48.2793037
"1601",5217609,-15.4571536,-47.6089024
"1602",5217708,-17.5192214,-49.4499041
"1603",5218003,-13.444663,-49.1423569
"1604",5218052,-17.8139944,-50.1653411
"1605",5218102,-17.3573086,-52.6777879
"1606",5218300,-14.0835852,-46.3563185
"1607",5218391,-17.25316,-49.2442452
"1608",5218508,-18.4471859,-50.4546981
"1609",5218607,-15.3144819,-49.5813991
"1610",5218706,-15.4479209,-49.5102051
"1611",5218789,-17.8067173,-48.7648226
"1612",5218805,-17.7921255,-50.9191219
"1613",5218904,-15.1629793,-49.8005102
"1614",5219001,-16.1993165,-50.309374
"1615",5219100,-16.5779125,-49.6982268
"1616",5219209,-17.3155119,-48.4809501
"1617",5219258,-15.7705927,-51.1018204
"1618",5219308,-17.8115199,-50.5976641
"1619",5219357,-15.3000401,-49.4271365
"1620",5219407,-17.3269099,-53.2012361
"1621",5219456,-15.1350719,-49.1202541
"1622",5219506,-16.0839829,-49.495326
"1623",5219605,-13.713116,-49.0164361
"1624",5219704,-14.4361002,-49.7092915
"1625",5219712,-17.5584989,-50.6345431
"1626",5219738,-16.4861723,-49.3093885
"1627",5219753,-15.9465415,-48.2616527
"1628",5219803,-13.3998769,-46.3217961
"1629",5219902,-15.9334279,-49.2608329
"1630",5220009,-14.7043453,-47.5206865
"1631",5220058,-16.8161447,-50.408197
"1632",5220108,-16.5210639,-50.3726281
"1633",5220157,-14.8620462,-49.3320827
"1634",5220207,-13.2726442,-50.1627219
"1635",5220264,-17.0582009,-48.6619811
"1636",5220280,-15.3492626,-49.819299
"1637",5220405,-18.9941302,-50.5468215
"1638",5220454,-16.7013233,-49.0914921
"1639",5220504,-18.3084565,-51.9569462
"1640",5220603,-16.6599718,-48.608326
"1641",5220686,-14.4733312,-46.4832791
"1642",5220702,-14.8049934,-46.2544188
"1643",5221007,-16.0520569,-49.6038591
"1644",5221080,-13.7789573,-47.266894
"1645",5221197,-16.4837865,-49.0949299
"1646",5221304,-18.3538969,-47.775977
"1647",5221403,-16.6549924,-49.4876203
"1648",5221452,-13.5078899,-48.74171
"1649",5221502,-16.6120126,-50.1352075
"1650",5221551,-17.8510524,-50.3051683
"1651",5221577,-14.2842502,-49.9195999
"1652",5221601,-14.5244164,-49.1510022
"1653",5221700,-15.4998907,-49.6870172
"1654",5221809,-17.4640633,-48.2021071
"1655",5221858,-16.0686394,-47.9764907
"1656",5221908,-17.045397,-49.632599
"1657",5222005,-16.7475869,-48.5131735
"1658",5222054,-17.7353689,-49.8040525
"1659",5222203,-15.0357754,-47.0561444
"1660",5222302,-15.4558431,-48.8855024
"1661",4300034,-31.8695131,-54.1615593
"1662",4300059,-28.1775297,-52.0360304
"1663",4300109,-29.6423259,-53.2494005
"1664",4300208,-28.239654,-53.7693013
"1665",4300307,-27.6566142,-54.7653195
"1666",4300406,-29.790166,-55.794862
"1667",4300455,-27.8332103,-54.0574959
"1668",4300471,-28.1141129,-52.9134874
"1669",4300505,-27.2512339,-53.0349646
"1670",4300554,-31.7808447,-52.8131111448917
"1671",4300570,-29.3785943,-51.3123751
"1672",4300604,-29.9981184,-51.0772509
"1673",4300638,-30.8750633,-52.2542051
"1674",4300646,-27.3617341,-53.1826575
"1675",4300661,-28.6309124,-51.5733328
"1676",4300703,-28.9718745,-52.0069187
"1677",4300802,-28.8567806,-51.2801355
"1678",4300851,-30.9132252,-51.4994625
"1679",4300877,-29.6168543,-50.929121
"1680",4300901,-27.3955734,-52.3024325
"1681",4301008,-29.4020392,-51.9444993
"1682",4301057,-29.549852,-49.8874395
"1683",4301073,-31.4428773,-52.4228985
"1684",4301107,-30.0894524,-51.7265541
"1685",4301206,-29.334158,-53.0888935
"1686",4301305,-32.2384246,-53.0866661
"1687",4301404,-28.87369,-52.17808
"1688",4301503,-28.5148413,-53.9906433
"1689",4301552,-27.6970921,-52.0521778
"1690",4301602,-31.3314264,-54.1062808
"1691",4301636,-30.2482978,-50.234585
"1692",4301651,-29.372474,-51.494908
"1693",4301701,-27.6214694,-52.3765316
"1694",4301750,-30.3909877,-51.7375349
"1695",4301800,-27.6728964,-51.4582928
"1696",4301859,-27.1888016,-53.7147086
"1697",4301875,-30.208947,-57.5505128
"1698",4301909,-30.2930206,-51.301437
"1699",4301925,-27.4101581,-52.4117471
"1700",4301958,-27.9230048,-53.0401045
"1701",4302006,-29.094938,-52.5832366
"1702",4302055,-27.5105555,-52.6007689
"1703",4302105,-29.1654014,-51.5197627
"1704",4302154,-27.6677983,-53.3127622
"1705",4302204,-27.6687782,-54.1111913
"1706",4302220,-28.5783827,-53.8123759
"1707",4302238,-28.8195551,-53.3866624
"1708",4302253,-29.3510488,-51.6779679
"1709",4302303,-28.6692723,-50.4346894
"1710",4302352,-29.489788,-51.3566782
"1711",4302378,-27.5490948,-53.8655601
"1712",4302402,-29.6000007,-51.9359243
"1713",4302451,-29.30332,-52.4296817
"1714",4302501,-28.7278885,-54.9120278
"1715",4302584,-28.3669953,-53.7705165
"1716",4302600,-27.617348,-53.740514
"1717",4302659,-29.556766,-51.5963047
"1718",4302709,-30.1256795,-51.9692224
"1719",4302808,-30.5113286,-53.4916761
"1720",4302907,-29.8838059,-54.8273443
"1721",4303004,-30.0474778,-52.8905413
"1722",4303103,-29.9493353,-51.0898927
"1723",4303202,-27.7700117,-51.6616409
"1724",4303301,-28.290475,-54.645407
"1725",4303400,-27.2750478,-53.4310053
"1726",4303509,-30.8524752,-51.8075619
"1727",4303558,-28.5865661,-52.2031474
"1728",4303608,-29.0489517,-50.145412
"1729",4303673,-28.7966535,-51.0958149
"1730",4303707,-27.9883295,-54.8411665
"1731",4303806,-27.7167968,-52.6257885
"1732",4303905,-29.674694,-51.060601
"1733",4304002,-28.91500235,-52.3313756877376
"1734",4304101,-28.8852198,-52.999098
"1735",4304200,-29.668391,-52.789495
"1736",4304309,-27.951509,-54.751722
"1737",4304358,-31.5451894,-53.719538
"1738",4304408,-29.3624657,-50.8134204
"1739",4304507,-31.398276,-52.6773522
"1740",4304606,-29.9216045,-51.1799525
"1741",4304614,-29.3240418,-52.2348494
"1742",4304622,-28.1287941,-51.393771
"1743",4304630,-29.7542937,-50.0215684
"1744",4304655,-28.9317296,-54.5555783
"1745",4304663,-31.766133,-52.5013148
"1746",4304671,-30.1437605,-50.5129169
"1747",4304689,-29.6926603,-51.3206659
"1748",4304697,-29.2718294,-51.9869716
"1749",4304705,-28.2981634,-52.7942363
"1750",4304713,-29.7900698,-50.4302307
"1751",4304804,-29.2978372,-51.5005613
"1752",4304853,-27.7161093,-51.9135613
"1753",4304903,-28.5634054,-51.9741902
"1754",4304952,-28.2721149,-51.6873536
"1755",4305009,-28.255356,-54.013215
"1756",4305108,-29.1684796,-51.1793861
"1757",4305116,-27.7633568,-51.989010104551
"1758",4305124,-31.8546304,-52.8151659
"1759",4305132,-29.6359134,-52.949799
"1760",4305157,-27.6088939,-53.1663055
"1761",4305173,-30.5962963,-51.7517196
"1762",4305207,-28.147498,-54.7383681
"1763",4305306,-28.0587829,-53.0657459
"1764",4305355,-29.955012,-51.6249195
"1765",4305371,-27.9533747,-52.0312591
"1766",4305405,-27.923162,-53.9419052
"1767",4305439,-33.6895237,-53.454704
"1768",4305447,-30.7557984,-51.9784928
"1769",4305454,-30.1657063,-50.218331
"1770",4305504,-28.3429139,-51.8763682
"1771",4305587,-29.3866023,-51.8697911
"1772",4305603,-28.525842,-52.99282
"1773",4305702,-28.2058277,-53.4844696
"1774",4305801,-27.7331711,-52.9929561
"1775",4305835,-29.181566,-52.097034
"1776",4305850,-28.1184032,-52.7824375
"1777",4305871,-28.3826325,-54.0704116
"1778",4305900,-27.7174002,-53.705821
"1779",4305934,-29.2733077,-51.6851371
"1780",4305959,-28.9950719,-51.696359
"1781",4305975,-28.1254442,-52.2979903
"1782",4306007,-27.4982242,-54.1024643
"1783",4306056,-30.089507,-51.2394761
"1784",4306072,-27.454386,-53.2482974
"1785",4306106,-28.645056,-53.6058047
"1786",4306130,-27.667414,-52.6487833
"1787",4306205,-29.5139742,-51.9917068
"1788",4306304,-28.3878667,-51.8472645
"1789",4306320,-27.2657279,-53.8618488
"1790",4306353,-28.2248993,-55.0480474
"1791",4306379,-29.7049966,-54.2078988
"1792",4306403,-29.58356,-51.089776
"1793",4306429,-27.6598825,-53.5330891
"1794",4306452,-28.984916,-51.8366385
"1795",4306502,-30.70214,-52.1080845
"1796",4306551,-29.3698329,-49.8479971
"1797",4306601,-30.983755,-54.6746483
"1798",4306700,-29.623063,-53.3560585
"1799",4306734,-27.5067264,-54.3626756
"1800",4306759,-29.0901549,-51.9894847
"1801",4306767,-29.9984639,-51.3091977
"1802",4306809,-29.2392716,-51.8744817
"1803",4306908,-30.53619325,-52.5156472110103
"1804",4306924,-27.7114504,-52.9125692
"1805",4306932,-28.361628,-54.2670019
"1806",4306957,-27.5299266,-52.7325438
"1807",4306973,-27.8542708,-52.3029274
"1808",4307005,-27.6350143,-52.2737288
"1809",4307054,-28.498434,-52.5702451
"1810",4307104,-32.0260806,-53.3951333
"1811",4307203,-27.3910282,-52.5703742
"1812",4307302,-27.5511418,-53.506851
"1813",4307401,-28.0543707,-51.1921896
"1814",4307450,-27.3617442,-53.9909736
"1815",4307500,-28.7256962,-52.8453751
"1816",4307559,-27.9128965,-52.2606058
"1817",4307609,-29.6529666,-51.1719687
"1818",4307708,-29.8511627,-51.1778852
"1819",4307807,-29.5010545,-51.962226
"1820",4307815,-29.1775802,-53.1597523
"1821",4307831,-28.5286033,-54.1475172
"1822",4307864,-28.8807515,-51.6987798
"1823",4307906,-29.22647,-51.3468188
"1824",4308003,-29.5771687,-53.445804
"1825",4308052,-27.4240501,-52.6738684
"1826",4308078,-29.588511,-51.821714
"1827",4308102,-29.4508908,-51.307713
"1828",4308201,-29.030129,-51.1833349
"1829",4308250,-27.8603248,-52.0856015
"1830",4308300,-28.981655,-52.344455
"1831",4308409,-29.9982245,-53.5029931
"1832",4308433,-29.3818754,-52.1008021
"1833",4308458,-28.798596,-53.224906
"1834",4308508,-27.35711,-53.3964117
"1835",4308607,-29.2562253,-51.5269167
"1836",4308656,-28.1892458,-55.6382958
"1837",4308706,-27.5879319,-52.0927073
"1838",4308805,-29.9058172,-51.7626264
"1839",4308854,-28.4319165,-52.0348748
"1840",4308904,-27.8871493,-52.2257967
"1841",4309001,-28.0276856,-54.3518549
"1842",4309050,-29.8790534,-50.7869437
"1843",4309100,-29.3787488,-50.8724941
"1844",4309126,-27.4439526,-52.9183699
"1845",4309159,-29.2702991,-52.5785872
"1846",4309209,-29.9440222,-50.9930938
"1847",4309258,-28.5417413,-51.6910921
"1848",4309308,-30.1130731,-51.329442
"1849",4309407,-28.8471928,-51.8907881
"1850",4309506,-28.1445277,-54.5570355
"1851",4309555,-29.549989,-51.422308
"1852",4309571,-29.4544867,-52.6529235
"1853",4309605,-27.627931,-54.3090256
"1854",4309654,-31.4074739,-53.8699535
"1855",4309704,-27.5660564,-53.9719817
"1856",4309753,-29.4215428,-53.1311553
"1857",4309803,-28.0564247,-51.8566036
"1858",4309902,-28.3705672,-51.6366969
"1859",4309951,-28.6226503,-52.5170577
"1860",4310009,-28.630161,-53.096124
"1861",4310108,-29.569318,-50.791894
"1862",4310207,-28.388048,-53.91996
"1863",4310306,-28.92825,-52.125816
"1864",4310330,-29.975269,-50.128068
"1865",4310363,-29.354229,-51.7773242
"1866",4310405,-27.8523717,-54.1909592
"1867",4310413,-27.8812321,-54.021433
"1868",4310439,-28.8189281,-51.2796422
"1869",4310462,-27.9367583,-52.4251556
"1870",4310504,-27.1955392,-53.256791
"1871",4310538,-29.6071165,-53.7557841
"1872",4310553,-28.7962478,-55.2360598
"1873",4310579,-28.7802782,-52.1727517
"1874",4310603,-29.1222037,-56.5551258
"1875",4310652,-29.4918877,-50.102071
"1876",4310702,-27.3847358,-52.4556375
"1877",4310751,-29.5196814,-53.5804505
"1878",4310801,-29.5934057,-51.1599403
"1879",4310850,-27.6311203,-53.2794089
"1880",4310876,-29.0342213,-53.0534957
"1881",4310900,-27.729135,-52.53724
"1882",4311007,-32.5662724,-53.3765705
"1883",4311106,-29.498143,-54.6931868
"1884",4311122,-28.8836757,-50.3580098
"1885",4311130,-29.292234,-54.223711
"1886",4311155,-28.6465036,-54.1199165
"1887",4311205,-29.2286575,-53.6825217
"1888",4311239,-29.4903817,-53.0145712
"1889",4311254,-29.2242092,-52.7738611
"1890",4311270,-28.5668647,-52.8581637
"1891",4311304,-28.2094378,-51.5270315
"1892",4311403,-29.4671522,-51.9624046
"1893",4311429,-27.6903262,-53.1811907
"1894",4311502,-30.8118057,-53.8982856
"1895",4311601,-27.6003296,-53.0714815
"1896",4311627,-29.5964324,-51.2078979
"1897",4311643,-29.467709,-51.2001125
"1898",4311700,-27.5658904,-51.6677057
"1899",4311718,-29.144485,-56.067444
"1900",4311734,-29.2128226,-49.9344527
"1901",4311759,-29.585935,-55.484112
"1902",4311775,-29.6756372,-50.2056317
"1903",4311791,-29.549349,-51.5546411
"1904",4311809,-28.4493053,-52.2002156
"1905",4311908,-27.4622708,-51.9081009
"1906",4311981,-30.3536856,-51.5832775
"1907",4312005,-27.3541972,-52.1469053
"1908",4312054,-29.3275642,-52.0961801
"1909",4312104,-29.5637643,-54.4590898
"1910",4312138,-28.2782729,-52.1948111
"1911",4312153,-29.5281244,-52.1278069
"1912",4312179,-28.257822,-54.61709
"1913",4312203,-27.6326512,-51.8046768
"1914",4312252,-30.1334499,-52.0455962
"1915",4312302,-27.4943651,-53.6874223
"1916",4312351,-28.6501657,-52.0757639
"1917",4312377,-28.6836474,-50.7819142
"1918",4312385,-29.1636205,-51.6347449
"1919",4312401,-29.6826112,-51.4687455
"1920",4312427,-28.6935499,-52.6925978
"1921",4312443,-29.3653782,-49.9314425
"1922",4312450,-31.5921148,-52.6257669
"1923",4312476,-29.5389519,-51.0818864
"1924",4312500,-31.10538,-50.916692
"1925",4312609,-29.1666714,-51.8747726
"1926",4312617,-28.3162856,-51.1836226
"1927",4312625,-28.3295989,-51.7682438
"1928",4312658,-28.4575507,-52.8196547
"1929",4312674,-28.5361987,-52.4631712
"1930",4312708,-27.3660882,-52.7717853
"1931",4312757,-28.6774191,-52.1663732
"1932",4312807,-28.660609,-51.744169
"1933",4312906,-28.7304074,-51.7034689
"1934",4312955,-27.993207,-52.9798023
"1935",4313003,-29.2158737,-52.0290188
"1936",4313011,-27.6110759,-54.1065402
"1937",4313037,-29.4102156,-54.8287783
"1938",4313060,-29.5842391,-50.9043246
"1939",4313086,-29.0283514,-51.3075981
"1940",4313102,-29.4711081,-53.4693751
"1941",4313201,-29.3759836,-51.1123342
"1942",4313300,-28.784398,-51.6105402
"1943",4313334,-28.0820908,-53.7063919
"1944",4313359,-28.9884663,-51.4086514
"1945",4313375,-29.8489972,-51.2764275
"1946",4313391,-29.7347439,-52.9499851
"1947",4313409,-29.6905705,-51.1429035
"1948",4313425,-27.5780463,-54.5010396
"1949",4313441,-27.5628338,-53.1827183
"1950",4313466,-27.7482333,-53.0629707
"1951",4313490,-27.9075461,-53.1095554
"1952",4313508,-29.8890328,-50.2730224
"1953",4313607,-27.73652895,-51.7738375398444
"1954",4313656,-30.2580247,-50.5097954
"1955",4313706,-27.9010519,-53.3135927
"1956",4313805,-27.3553374,-53.5575968
"1957",4313904,-28.2898542,-53.501822
"1958",4313953,-30.1907942,-52.3721771
"1959",4314001,-28.5966772,-51.7851426
"1960",4314027,-29.7311548,-53.1777338
"1961",4314035,-29.6386722,-51.3961969
"1962",4314050,-29.624257,-50.83118
"1963",4314068,-29.4498383,-52.9652172
"1964",4314076,-29.7477243,-52.2734293
"1965",4314100,-28.2616138,-52.4089048
"1966",4314134,-27.7034385,-52.4220174
"1967",4314159,-29.5521033,-51.7343769
"1968",4314175,-31.7324042,-53.585424
"1969",4314209,-31.861921,-52.8219388
"1970",4314308,-28.4217646,-53.6554254
"1971",4314407,-31.7699736,-52.3410161
"1972",4314423,-29.446421,-51.136725
"1973",4314456,-27.5114158,-53.2163814
"1974",4314464,-27.8743529,-51.1706149
"1975",4314472,-29.3472446,-53.3343023
"1976",4314498,-27.2111177,-53.6144253
"1977",4314506,-31.5792646,-53.3822191
"1978",4314555,-28.045428,-55.1987198
"1979",4314605,-31.448451,-53.1039931
"1980",4314704,-27.3297033,-53.0575473
"1981",4314753,-29.4512516,-51.6690936
"1982",4314779,-28.0599735,-52.6779378
"1983",4314787,-27.6577598,-52.4895431
"1984",4314803,-29.6932554,-51.2331837
"1985",4314902,-30.0324999,-51.2303767
"1986",4315008,-27.8532622,-55.0198385
"1987",4315057,-27.5740153,-54.6690808
"1988",4315073,-27.7354566,-54.9009622
"1989",4315107,-27.9061459,-55.1395757
"1990",4315131,-29.1695872,-52.2085122
"1991",4315149,-29.517549,-51.179798
"1992",4315156,-29.2419958,-52.3108869
"1993",4315172,-28.7586297,-51.4741516
"1994",4315206,-29.0017469,-52.1566367
"1995",4315305,-30.3818093,-56.4526576
"1996",4315313,-27.8229301,-52.4427548
"1997",4315321,-29.3529828,-54.0687208
"1998",4315354,-28.742402,-53.0940553
"1999",4315404,-27.6616073,-53.6421338
"2000",4315453,-29.1121081,-52.0713979
"2001",4315503,-29.8145611,-53.3734546
"2002",4315552,-27.3010535,-52.8406196
"2003",4315602,-32.0334252,-52.0991297
"2004",4315701,-29.9820554,-52.3702447
"2005",4315750,-29.6404582,-50.4596262
"2006",4315800,-29.2872555,-51.8724318
"2007",4315909,-27.4725021,-53.1705906
"2008",4315958,-28.2558989,-54.8179212
"2009",4316006,-29.6527945,-50.5769391
"2010",4316105,-27.782064,-52.8078036
"2011",4316204,-27.8295534,-52.9084074
"2012",4316303,-28.1324578,-55.0263416
"2013",4316402,-30.2527151,-54.9179382
"2014",4316428,-27.7085454,-53.1364113
"2015",4316436,-28.394081,-53.097006
"2016",4316451,-29.0899771,-53.2111244
"2017",4316477,-28.1232686,-54.8354107
"2018",4316501,-29.4395698,-51.5103295
"2019",4316600,-27.9499376,-51.8074435
"2020",4316709,-28.3654722,-53.2510995
"2021",4316733,-28.1625105,-51.9297926
"2022",4316758,-29.4686024,-52.0868635
"2023",4316808,-29.7141799,-52.4284533
"2024",4316907,-29.6860512,-53.8069214
"2025",4316956,-29.4985777,-50.9916665
"2026",4316972,-30.339117,-54.0856735
"2027",4317004,-30.8736867,-53.1148304
"2028",4317103,-30.8894097,-55.5317694
"2029",4317202,-27.8643546,-54.4779287
"2030",4317251,-29.1697808,-51.7363155
"2031",4317301,-33.5195569,-53.3692659
"2032",4317400,-29.189675,-54.866624
"2033",4317509,-28.3000481,-54.2669971
"2034",4317558,-28.4946558,-52.0254769
"2035",4317608,-29.826768,-50.517489
"2036",4317707,-28.5117897,-55.2290047
"2037",4317756,-28.3991804,-52.6910319
"2038",4317806,-27.852577,-53.777605
"2039",4317905,-27.826259,-54.661963
"2040",4317954,-27.9098613,-51.6433072
"2041",4318002,-28.6592237,-56.0044295
"2042",4318051,-28.5297239,-51.8905306
"2043",4318101,-29.559214,-55.1209843
"2044",4318200,-29.448454,-50.5833027
"2045",4318309,-30.334214,-54.3227149
"2046",4318408,-29.959642,-51.7238192
"2047",4318424,-27.8162722,-51.8297741
"2048",4318432,-29.6156424,-53.4455412
"2049",4318440,-28.5006499,-51.7050503
"2050",4318457,-27.7783652,-53.1185847
"2051",4318465,-29.0448214,-52.2948783
"2052",4318481,-29.5305383,-51.2503032
"2053",4318499,-27.725055,-54.127462
"2054",4318507,-32.0145182,-52.0406082
"2055",4318606,-27.7736185,-51.5947672
"2056",4318614,-29.537476,-51.4828905
"2057",4318622,-28.747731,-50.0645582
"2058",4318705,-29.7544405,-51.1516497
"2059",4318804,-31.3660131,-51.9799711
"2060",4318903,-28.4074546,-54.9609081
"2061",4319000,-28.9706799,-51.0687665
"2062",4319109,-27.7075144,-53.9663489
"2063",4319125,-29.5380766,-53.8544925
"2064",4319158,-28.5470756,-54.553011
"2065",4319208,-28.183365,-55.265441
"2066",4319307,-28.0225895,-54.936466
"2067",4319356,-29.4195585,-51.5142114
"2068",4319364,-27.7728455,-53.2477871
"2069",4319372,-28.12425,-54.892603
"2070",4319406,-29.6152729,-54.1790311
"2071",4319505,-29.5911777,-51.3778772
"2072",4319604,-30.167219,-53.5690914
"2073",4319703,-27.5588628,-52.5241756
"2074",4319711,-29.0503352,-51.7675031
"2075",4319737,-27.7881823,-53.9348211
"2076",4319752,-29.3684935,-51.3790426
"2077",4319802,-29.688161,-54.682643
"2078",4319901,-29.6392382,-51.0068586
"2079",4320008,-29.8197019,-51.1608722
"2080",4320107,-27.942,-52.923085
"2081",4320206,-27.4828134,-53.4013251
"2082",4320230,-27.636739,-53.94929
"2083",4320263,-29.3431272,-52.9793788
"2084",4320305,-28.6289048,-52.9525146
"2085",4320321,-28.0270233,-54.5435136
"2086",4320354,-30.6118857,-51.5817117
"2087",4320404,-28.7120266,-51.9343269
"2088",4320453,-29.3844988,-52.2685744
"2089",4320503,-27.9853815,-52.257587
"2090",4320552,-30.4617134,-51.6041992
"2091",4320578,-28.1297132,-54.462746
"2092",4320602,-27.4332178,-52.1155068
"2093",4320651,-29.643191,-53.5867044
"2094",4320677,-29.5346879,-52.5199906
"2095",4320701,-29.4131826,-53.0256794
"2096",4320800,-28.8272467,-52.5109157
"2097",4320859,-29.6877843,-51.7180847
"2098",4320909,-28.069233,-52.0117161
"2099",4321006,-28.6262957,-52.8680873
"2100",4321105,-30.6747721,-51.3986199
"2101",4321204,-29.6465318,-50.7805672
"2102",4321303,-29.79433,-51.865346
"2103",4321329,-27.4002992,-53.4693442
"2104",4321352,-31.287471,-51.0897986
"2105",4321402,-27.371058,-53.758484
"2106",4321436,-29.5789455,-50.06336
"2107",4321451,-29.4816568,-51.813752
"2108",4321469,-28.5768433,-52.5969066
"2109",4321477,-27.402229,-54.081367
"2110",4321493,-29.478246,-54.224398
"2111",4321501,-29.3373663,-49.7299648
"2112",4321600,-29.9855339,-50.1316076
"2113",4321626,-29.2977561,-52.0562096
"2114",4321634,-27.4995057,-52.149354
